order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,payment_sequential,payment_type,payment_installments,payment_value,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,order_year,order_month,order_dayofweek,order_hour,delivery_days,product_volume,price_per_gram,order_purchase_timestamp_count,order_purchase_timestamp_max,payment_value_sum,payment_value_mean,delivery_days_mean,price_sum,price_mean,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Customer_Segment,Cluster,period
f781dacd75aa73166785a35929546894,6fa16a8d44a2d9a89710e9758688c7f2,delivered,2016-10-06 08:58:04,2016-10-06 16:08:04,2016-10-28 14:12:59,2016-11-08 13:08:37,2016-11-28,840048bff3cbd6d92d97a3816521222e,4841,Sao Paulo,SP,2,e9b3cf27d68caa64832c4a7c460abcb9,7d456afc660226829370f3173d14520c,2016-10-21 16:36:47,177.9,21.17,market_place,43.0,1373.0,3.0,1200.0,40.0,10.0,30.0,market_place,1.0,credit_card,10.0,250.69,8820,Mogi Das Cruzes,SP,4841.0,-23.73870891292228,-46.68933298902944,Sao Paulo,SP,2016,10,3,8,33,12000.0,0.14812656119900083,1,2016-10-06 08:58:04,250.69,250.69,33.0,177.9,177.9,691,1,250.69,1,3,5,135,Others,0,Before_Mid_2018
8d47519f5c9c42540b37bd3db0492878,5dd777a48c8124ad7284bf0ae14057e9,delivered,2016-10-04 21:32:35,2016-10-06 15:45:52,2016-10-30 13:25:25,2016-11-07 15:11:47,2016-11-30,d58063e0329c70d19363e6225ca43128,36660,Alem Paraiba,MG,1,3d37da85f5e66558333fb5daee494736,ecccfa2bb93b34a3bf033cc5d1dcdc69,2016-10-21 16:20:04,69.9,19.48,beleza_saude,59.0,1828.0,1.0,1400.0,20.0,20.0,20.0,health_beauty,1.0,credit_card,4.0,89.38,81810,Curitiba,PR,36660.0,-21.872728278244768,-42.693795195399666,Alem Paraiba,MG,2016,10,1,21,33,8000.0,0.049892933618843685,2,2016-10-04 21:32:35,178.76,89.38,33.0,139.8,69.9,693,2,178.76,1,5,4,154,At Risk,3,Before_Mid_2018
8d47519f5c9c42540b37bd3db0492878,5dd777a48c8124ad7284bf0ae14057e9,delivered,2016-10-04 21:32:35,2016-10-06 15:45:52,2016-10-30 13:25:25,2016-11-07 15:11:47,2016-11-30,d58063e0329c70d19363e6225ca43128,36660,Alem Paraiba,MG,1,3d37da85f5e66558333fb5daee494736,ecccfa2bb93b34a3bf033cc5d1dcdc69,2016-10-21 16:20:04,69.9,19.48,beleza_saude,59.0,1828.0,1.0,1400.0,20.0,20.0,20.0,health_beauty,1.0,credit_card,4.0,89.38,81810,Curitiba,PR,36660.0,-21.872728278244768,-42.693795195399666,Alem Paraiba,MG,2016,10,1,21,33,8000.0,0.049892933618843685,2,2016-10-04 21:32:35,178.76,89.38,33.0,139.8,69.9,693,2,178.76,1,5,4,154,At Risk,3,Before_Mid_2018
6460e331ee8f69c01f1423cca48d9991,59b219b2e1d1b20580c3551e07db6648,delivered,2016-10-10 11:17:11,2016-10-11 05:02:23,2016-11-20 09:57:41,2016-11-24 15:44:05,2016-12-02,27ede105a6042b71a261bf57f75fdcf8,21331,Rio De Janeiro,RJ,1,6b2c1aa8429875eb5ade006973f8bad8,ce27a3cc3c8cc1ea79d11e561e9bebb6,2016-10-15 05:02:26,6.0,14.11,telefonia_fixa,41.0,222.0,3.0,90.0,18.0,7.0,13.0,fixed_telephony,1.0,boleto,1.0,20.11,3006,Sao Paulo,SP,21331.0,-22.87350715228709,-43.36567754387448,Rio De Janeiro,RJ,2016,10,0,11,45,1638.0,0.06593406593406594,1,2016-10-10 11:17:11,20.11,20.11,45.0,6.0,6.0,687,1,20.11,1,1,1,111,Others,0,Before_Mid_2018
1970f2fb4b83ff962a75b064abc37f4c,45b5b5e9424ca746ad6a3161de453e00,delivered,2016-10-06 07:53:10,2016-10-07 02:47:36,2016-10-21 16:32:32,2016-10-28 10:24:36,2016-11-30,4543480cbf99692641f5b35eeae7947f,13487,Limeira,SP,1,545085671b9f2d7d2e1a9110b15d838c,4d600e08ecbe08258c79e536c5a42fee,2016-10-21 16:32:32,633.0,20.39,relogios_presentes,43.0,1534.0,2.0,413.0,19.0,12.0,15.0,watches_gifts,1.0,boleto,1.0,653.39,85988,Entre Rios Do Oeste,PR,13487.0,-22.583825650676165,-47.37638610949688,Limeira,SP,2016,10,3,7,22,3420.0,1.5289855072463767,1,2016-10-06 07:53:10,653.39,653.39,22.0,633.0,633.0,692,1,653.39,1,2,5,125,Others,5,Before_Mid_2018
ae0913baa54f18027667d8049c36fde2,c6045ecabc5f74048d727035f82c3826,delivered,2016-10-04 18:02:37,2016-10-06 02:46:32,2016-10-21 16:33:37,2016-10-31 13:17:48,2016-11-30,0acb54b64345b37d81205175f3f3e779,37701,Pocos De Caldas,MG,1,0f3c8906e5b08127d539956bc587074c,f67efa3f0b6761102a7f8c6b7b571f5d,2016-10-21 16:33:37,149.99,23.41,esporte_lazer,27.0,293.0,4.0,3325.0,71.0,14.0,71.0,sports_leisure,1.0,boleto,1.0,173.4,82300,Curitiba,PR,37701.0,-21.789131323861138,-46.56757074031744,Pocos De Caldas,MG,2016,10,1,18,26,70574.0,0.045096211665664465,1,2016-10-04 18:02:37,173.4,173.4,26.0,149.99,149.99,693,1,173.4,1,1,4,114,At Risk,4,Before_Mid_2018
d743f434cc2921729af830ce00d474b3,407136bd5649e73981dce394b201897d,delivered,2016-10-06 13:02:32,2016-10-06 16:00:00,2016-10-15 12:24:13,2016-10-24 18:13:49,2016-11-30,b4e9fd0c998da3801378993e637076b9,13930,Serra Negra,SP,1,a671b5c0b737258c5a3262826e3dd9c5,fa1a9dec3a9940c072684a46728bf1fc,2016-10-10 16:00:00,99.9,16.26,pet_shop,63.0,1451.0,3.0,925.0,40.0,20.0,40.0,pet_shop,1.0,credit_card,10.0,116.16,88820,Icara,SC,13930.0,-22.614621137795265,-46.709593428612386,Serra Negra,SP,2016,10,3,13,18,32000.0,0.10788336933045357,1,2016-10-06 13:02:32,116.16,116.16,18.0,99.9,99.9,691,1,116.16,1,4,3,143,Others,4,Before_Mid_2018
dd11631d8b02780b78bd97ec44a1ca8c,a05daaa7b79d7053da895ee3b342cf2d,delivered,2016-10-04 23:08:08,2016-10-06 15:50:14,2016-10-31 14:38:06,2016-11-04 12:45:51,2016-11-28,d09bda44c78bc7eee6ab6a5814d73461,13480,Limeira,SP,1,27051f70cfcbd63fec388f34e1f0d2a2,ed859002ad59dbf8cf3602696a6c3000,2016-10-10 15:50:15,149.9,19.33,climatizacao,46.0,293.0,1.0,5524.0,42.0,37.0,28.0,air_conditioning,1.0,credit_card,10.0,338.46,86035,Londrina,PR,13480.0,-22.570721481502535,-47.40309520372462,Limeira,SP,2016,10,1,23,30,43512.0,0.027131221719457015,1,2016-10-04 23:08:08,338.46,338.46,30.0,149.9,149.9,693,1,338.46,1,4,5,145,Others,4,Before_Mid_2018
5dc269b7c4dce1624653e914a1b739f5,575a192461d4a325e5f9667e6ce5c2df,delivered,2017-01-18 17:20:39,2017-01-18 17:31:55,2017-01-20 13:02:22,2017-01-27 12:09:42,2017-02-24,e3ea295349259fa59779c6a8e18e5bba,8140,Sao Paulo,SP,1,20518c6950587eb5e8f02dad2fa0d685,aae3bfea055532c57fb453ed3ec80b30,2017-01-22 17:20:39,77.08,11.15,market_place,63.0,1652.0,3.0,200.0,22.0,4.0,15.0,market_place,1.0,credit_card,2.0,88.23,9271,Santo Andre,SP,8140.0,-23.511203891310117,-46.39933342623786,Sao Paulo,SP,2017,1,2,17,8,1320.0,0.3834825870646766,1,2017-01-18 17:20:39,88.23,88.23,8.0,77.08,77.08,587,1,88.23,1,5,2,152,Others,4,Before_Mid_2018
b5eeec1b045b05d3e3010ef57120a8dc,c3c0ea16776e0d2c79a9239c552700f3,delivered,2017-01-26 11:48:46,2017-01-26 12:02:13,2017-01-31 16:23:57,2017-02-03 04:12:52,2017-03-06,6140f784703d4b478385ac73b9e3eef1,8470,Sao Paulo,SP,1,17d17b9640ddee0ec3fa09c91b284ae9,cd06602b43d8800bd0afad514919d35c,2017-02-04 11:48:46,27.9,8.72,utilidades_domesticas,50.0,476.0,1.0,500.0,24.0,8.0,15.0,housewares,2.0,"voucher, credit_card",1.0,36.62,4119,Sao Paulo,SP,8470.0,-23.59063676727138,-46.40544553714187,São Paulo,SP,2017,1,3,11,7,2880.0,0.05568862275449102,1,2017-01-26 11:48:46,36.62,36.62,7.0,27.9,27.9,579,1,36.62,1,2,1,121,Others,4,Before_Mid_2018
330a8410950e2c8bd89631999a37b2c9,d372561ad1022927871150461a0a85ca,delivered,2017-01-22 18:02:48,2017-01-22 18:11:20,2017-01-23 16:19:47,2017-02-10 09:32:54,2017-02-23,ea74738436e9be0cc383049234b5ad51,22780,Rio De Janeiro,RJ,1,95dacbf52db1d378303344b43f821cb6,cca3071e3e9bb7d12640c9fbe2301306,2017-01-29 18:02:48,129.9,17.65,moveis_decoracao,54.0,586.0,1.0,1700.0,33.0,8.0,23.0,furniture_decor,1.0,credit_card,12.0,147.55,14940,Ibitinga,SP,22780.0,-22.962843790439337,-43.40116578306731,Rio De Janeiro,RJ,2017,1,6,18,18,6072.0,0.0763668430335097,2,2017-01-22 18:02:48,295.1,147.55,18.0,259.8,129.9,583,2,295.1,1,5,5,155,At Risk,3,Before_Mid_2018
330a8410950e2c8bd89631999a37b2c9,d372561ad1022927871150461a0a85ca,delivered,2017-01-22 18:02:48,2017-01-22 18:11:20,2017-01-23 16:19:47,2017-02-10 09:32:54,2017-02-23,ea74738436e9be0cc383049234b5ad51,22780,Rio De Janeiro,RJ,1,95dacbf52db1d378303344b43f821cb6,cca3071e3e9bb7d12640c9fbe2301306,2017-01-29 18:02:48,129.9,17.65,moveis_decoracao,54.0,586.0,1.0,1700.0,33.0,8.0,23.0,furniture_decor,1.0,credit_card,12.0,147.55,14940,Ibitinga,SP,22780.0,-22.962843790439337,-43.40116578306731,Rio De Janeiro,RJ,2017,1,6,18,18,6072.0,0.0763668430335097,2,2017-01-22 18:02:48,295.1,147.55,18.0,259.8,129.9,583,2,295.1,1,5,5,155,At Risk,3,Before_Mid_2018
10bce195e3966122a3dd0e2aa676f761,0280e2736a179aa87a59447236a797fa,delivered,2017-01-19 13:38:16,2017-01-20 13:45:08,2017-01-24 07:47:43,2017-01-27 10:42:38,2017-02-21,1c61833a5bbe555d71990cf46c3ccd2b,13313,Itu,SP,1,b34b2c889f5b26963569cf421254e121,cca3071e3e9bb7d12640c9fbe2301306,2017-01-25 13:38:16,104.9,15.84,moveis_decoracao,54.0,391.0,1.0,4000.0,60.0,18.0,48.0,furniture_decor,1.0,credit_card,2.0,120.74,14940,Ibitinga,SP,13313.0,-23.247932027442513,-47.31563631288282,Itu,SP,2017,1,3,13,7,51840.0,0.02621844538865284,1,2017-01-19 13:38:16,120.74,120.74,7.0,104.9,104.9,586,1,120.74,1,1,3,113,Others,4,Before_Mid_2018
d9a08faa201940dd3302f06944b5c739,0fbba4e64c66162f8108ba004d0b929d,delivered,2017-01-17 18:57:58,2017-01-17 19:10:11,2017-01-26 11:53:35,2017-01-31 12:22:42,2017-02-15,29607e7e09b983abf0027c079c05efb6,4222,Sao Paulo,SP,1,f7b6ca5735bfd052e73fa0b776070112,70a12e78e608ac31179aea7f8422044b,2017-01-22 18:57:58,38.9,11.16,eletronicos,59.0,694.0,2.0,175.0,21.0,2.0,15.0,electronics,1.0,credit_card,5.0,50.06,12327,Jacarei,SP,4222.0,-23.59851913872316,-46.58897640156412,Sao Paulo,SP,2017,1,1,18,13,630.0,0.22102272727272726,1,2017-01-17 18:57:58,50.06,50.06,13.0,38.9,38.9,588,1,50.06,1,1,1,111,Others,4,Before_Mid_2018
aa830d74d3e7d4a392cb7eac51a9c719,a0b7bf085451ca667f8c8015e9812e3b,delivered,2017-01-14 17:59:38,2017-01-14 18:10:17,2017-01-18 04:38:56,2017-01-25 09:47:57,2017-02-15,1c6c7f4687318090a16753eeefd5b1b1,12820,Areias,SP,1,39e96bf755a2107369e9e9654476d831,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 17:59:38,89.9,14.4,moveis_decoracao,57.0,470.0,1.0,2200.0,50.0,20.0,40.0,furniture_decor,1.0,credit_card,6.0,104.3,14940,Ibitinga,SP,12820.0,-22.582287289027455,-44.69615578487731,Areias,SP,2017,1,5,17,10,40000.0,0.04084507042253521,1,2017-01-14 17:59:38,104.3,104.3,10.0,89.9,89.9,591,1,104.3,1,1,3,113,Others,4,Before_Mid_2018
74b9c5a1b6f7632750a25db4de597512,3d89e437bbd02dfc96b7ebf2d791bfc2,delivered,2017-01-17 16:25:29,2017-01-17 16:41:52,2017-01-23 11:53:31,2017-01-31 10:58:00,2017-02-17,911a7d4fed122180dfff1453bf5a5094,23020,Rio De Janeiro,RJ,1,f7b6ca5735bfd052e73fa0b776070112,70a12e78e608ac31179aea7f8422044b,2017-01-22 16:25:29,38.9,14.52,eletronicos,59.0,694.0,2.0,175.0,21.0,2.0,15.0,electronics,1.0,credit_card,5.0,53.42,12327,Jacarei,SP,23020.0,-23.0049905225767,-43.54784520457546,Rio De Janeiro,RJ,2017,1,1,16,13,630.0,0.22102272727272726,1,2017-01-17 16:25:29,53.42,53.42,13.0,38.9,38.9,588,1,53.42,1,3,1,131,Others,4,Before_Mid_2018
9ef13efd6949e4573a18964dd1bbe7f5,adb32467ecc74b53576d9d13a5a55891,delivered,2017-01-30 21:44:49,2017-01-30 22:33:45,2017-02-01 14:34:10,2017-02-14 10:48:10,2017-03-07,11f97da02237a49c8e783dfda6f50e8e,74885,Goiania,GO,4,37eb69aca8718e843d897aa7b82f462d,0b36063d5818f81ccb94b54adfaebbf5,2017-02-03 21:44:49,51.0,1.2,ferramentas_jardim,43.0,369.0,2.0,600.0,38.0,16.0,25.0,garden_tools,1.0,credit_card,10.0,783.0,89255,Jaragua Do Sul,SC,74885.0,-16.697834278484013,-49.247262918023395,Goiânia,GO,2017,1,0,21,14,15200.0,0.08485856905158069,2,2017-01-30 21:44:49,1566.0,783.0,14.0,102.0,51.0,575,2,1566.0,1,5,5,155,At Risk,3,Before_Mid_2018
9ef13efd6949e4573a18964dd1bbe7f5,adb32467ecc74b53576d9d13a5a55891,delivered,2017-01-30 21:44:49,2017-01-30 22:33:45,2017-02-01 14:34:10,2017-02-14 10:48:10,2017-03-07,11f97da02237a49c8e783dfda6f50e8e,74885,Goiania,GO,4,37eb69aca8718e843d897aa7b82f462d,0b36063d5818f81ccb94b54adfaebbf5,2017-02-03 21:44:49,51.0,1.2,ferramentas_jardim,43.0,369.0,2.0,600.0,38.0,16.0,25.0,garden_tools,1.0,credit_card,10.0,783.0,89255,Jaragua Do Sul,SC,74885.0,-16.697834278484013,-49.247262918023395,Goiânia,GO,2017,1,0,21,14,15200.0,0.08485856905158069,2,2017-01-30 21:44:49,1566.0,783.0,14.0,102.0,51.0,575,2,1566.0,1,5,5,155,At Risk,3,Before_Mid_2018
091ac0791556275533697b36e2b00ff4,d0bfc5ed8302e145eb59a75cc94cb715,delivered,2017-01-26 14:29:25,2017-01-26 14:45:11,2017-01-27 11:17:09,2017-02-06 13:42:41,2017-03-06,c0701622a849e0f0e05461f9c2c427f0,18134,Sao Roque,SP,3,ff5f8606556b625613f069a5a9a48966,8cbac7e12637ed9cffa18c7875207478,2017-01-30 14:29:25,35.0,20.43,bebes,63.0,554.0,1.0,2300.0,27.0,14.0,27.0,baby,1.0,credit_card,1.0,166.29,89254,Jaragua Do Sul,SC,18134.0,-23.523970256589998,-47.13087539496009,Sao Roque,SP,2017,1,3,14,10,10206.0,0.015210777922642329,1,2017-01-26 14:29:25,166.29,166.29,10.0,35.0,35.0,579,1,166.29,1,4,4,144,At Risk,4,Before_Mid_2018
10221b5ef57cb66fe37a3b1e594918d1,fdff81b769f15aac39439e70eb1f72a0,delivered,2017-01-11 22:36:59,2017-01-11 22:45:12,2017-01-12 15:33:47,2017-01-19 16:41:31,2017-02-21,72025949535cc5d91386aabc4fa7ad86,88372,Navegantes,SC,1,fdcd8c17805ad801a924cf11272a2834,80e6699fe29150b372a0c8a1ebf7dcc8,2017-01-15 22:36:59,209.9,19.75,esporte_lazer,46.0,1027.0,5.0,2050.0,90.0,8.0,15.0,sports_leisure,1.0,credit_card,4.0,229.65,83323,Pinhais,PR,88372.0,-26.84343121927079,-48.63491566536206,Navegantes,SC,2017,1,2,22,7,10800.0,0.10234032179424671,1,2017-01-11 22:36:59,229.65,229.65,7.0,209.9,209.9,594,1,229.65,1,3,4,134,Others,4,Before_Mid_2018
5f0d307ca60a8b9329b9e6ea49a17190,5b743ffbe37cb532ea15866fd0e5d572,delivered,2017-01-30 15:44:00,2017-02-01 04:35:12,2017-02-02 10:06:00,2017-02-13 18:25:42,2017-03-22,f4d1ea62b8dc58a9fe1bd141080d624d,32340,Contagem,MG,1,e855d18497949fc298407b39639ee1cc,01cf7e3d21494c41fb86034f2e714fa1,2017-02-03 15:44:00,199.0,18.0,eletroportateis,39.0,775.0,3.0,2825.0,36.0,25.0,26.0,small_appliances,1.0,boleto,1.0,217.0,85603,Francisco Beltrao,PR,32340.0,-19.939283906547246,-44.05144900305219,Contagem,MG,2017,1,0,15,14,23400.0,0.07041755130927105,1,2017-01-30 15:44:00,217.0,217.0,14.0,199.0,199.0,575,1,217.0,1,5,4,154,At Risk,4,Before_Mid_2018
9786c52ca3e1ed1ef3ba5c65941627f0,3b02662e1fc027ed85be9b59f038d63b,delivered,2017-01-21 21:12:13,2017-01-22 21:31:32,2017-01-26 11:09:47,2017-02-09 14:34:38,2017-03-21,753b0bdcb8024540f111c24f2be614c1,54768,Camaragibe,PE,1,7dba49d05059dfa721e63caf83965829,41b39e28db005d9731d9d485a83b4c38,2017-01-25 21:12:13,119.9,50.0,moveis_decoracao,56.0,288.0,1.0,17100.0,56.0,38.0,48.0,furniture_decor,1.0,credit_card,10.0,169.9,9220,Santo Andre,SP,54768.0,-8.014777380978769,-34.991371865429336,Camaragibe,PE,2017,1,5,21,18,102144.0,0.007011285889714052,1,2017-01-21 21:12:13,169.9,169.9,18.0,119.9,119.9,584,1,169.9,1,3,4,134,Others,4,Before_Mid_2018
